pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
EU	RU	13	12450001	12500000	0.0060472645404727	71
EU	RU	13	12500001	12550000	0.0034662052377715	70
EU	RU	13	12550001	12600000	-0.0034229531197432	60
EU	RU	13	12600001	12650000	0.0112619084847227	68
EU	RU	13	12650001	12700000	0.005763281356092	86
EU	RU	13	12700001	12750000	0.0120237734060752	64
EU	RU	13	12750001	12800000	-0.0064162463060942	63
EU	RU	13	12800001	12850000	0.018371745817437	48
EU	RU	13	12850001	12900000	-0.0069074880591782	64
EU	RU	13	12900001	12950000	0.0117970796324759	61
EU	RU	13	12950001	13000000	-0.0065773171331499	74
EU	RU	13	13000001	13050000	0.0163148981299751	60
EU	RU	13	13050001	13100000	0.004816679162033	84
EU	RU	13	13100001	13150000	-0.0096700675442272	72
EU	RU	13	13150001	13200000	0.0069398922398402	73
EU	RU	13	13200001	13250000	0.0097283155023255	82
EU	RU	13	13250001	13300000	-0.0026906631506617	79
EU	RU	13	13300001	13350000	0.0100634274777804	63
EU	RU	13	13350001	13400000	0.0027797889932913	48
EU	RU	13	13400001	13450000	0.0191430242315437	66
EU	RU	13	13450001	13500000	-0.0038817421279482	48
EU	RU	13	13500001	13550000	0.0074258072588109	50
EU	RU	13	13550001	13600000	-0.009453146349307	56
EU	RU	13	13600001	13650000	0.0113977311907596	79
EU	RU	13	13650001	13700000	-0.0088965981544693	55
EU	RU	13	13700001	13750000	0.0103944878273946	80
EU	RU	13	13750001	13800000	0.0067617702774427	87
EU	RU	13	13800001	13850000	-0.0030257434844694	78
EU	RU	13	13850001	13900000	0.0028700737702171	66
EU	RU	13	13900001	13950000	0.0059572665857928	62
EU	RU	13	13950001	14000000	-0.0051691309234483	58
EU	RU	13	14000001	14050000	0.0031230656190275	84
EU	RU	13	14050001	14100000	-0.0007920910086164	84
EU	RU	13	14100001	14150000	0.0024606279302271	90
EU	RU	13	14150001	14200000	0.014555305221703	78
EU	RU	13	14200001	14250000	0.0155193662806068	61
EU	RU	13	14250001	14300000	0.0020132862641111	81
EU	RU	13	14300001	14350000	-0.0200774714323839	81
EU	RU	13	14350001	14400000	0.0091192283706212	74
EU	RU	13	14400001	14450000	-0.0085276014988452	70
EU	RU	13	14450001	14500000	0.0026252238585016	64
EU	RU	13	14500001	14550000	-0.0013224634272569	64
EU	RU	13	14550001	14600000	0.0037242465006665	65
EU	RU	13	14600001	14650000	0.0038486246818392	69
EU	RU	13	14650001	14700000	0.0083992292819331	96
EU	RU	13	14700001	14750000	0.0143561443010772	85
EU	RU	13	14750001	14800000	0.0099520102983445	63
EU	RU	13	14800001	14850000	0.0156344906840468	90
EU	RU	13	14850001	14900000	-0.0051808766288233	84
EU	RU	13	14900001	14950000	0.0100064330125784	60
EU	RU	13	14950001	15000000	0.0081474451571867	69
EU	RU	13	15000001	15050000	-0.0019654942212787	64
EU	RU	13	15050001	15100000	-0.0005058478196648	66
EU	RU	13	15100001	15150000	0.0073066959098888	62
EU	RU	13	15150001	15200000	-0.0178528829221875	78
EU	RU	13	15200001	15250000	0.0082396011964516	98
EU	RU	13	15250001	15300000	0.0106444425960794	87
EU	RU	13	15300001	15350000	-0.009942183437282	96
EU	RU	13	15350001	15400000	0.0096066636555143	81
EU	RU	13	15400001	15450000	0.0001246471795546	82
EU	RU	13	15450001	15500000	0.0165923721156195	73
EU	RU	13	15500001	15550000	0.0099553255179554	84
EU	RU	13	15550001	15600000	-0.0044615160710706	89
EU	RU	13	15600001	15650000	-0.002469328284217	71
EU	RU	13	15650001	15700000	-0.0089967677080338	80
EU	RU	13	15700001	15750000	0.0081141006557456	92
EU	RU	13	15750001	15800000	0.0120661747851839	84
EU	RU	13	15800001	15850000	-0.012345720453255	78
EU	RU	13	15850001	15900000	-0.0238408975632041	3
EU	RU	13	15900001	15950000	0.0770952520377756	5
EU	RU	13	15950001	16000000	0.0055098364367908	92
EU	RU	13	16000001	16050000	0.010527013533848	139
EU	RU	13	16050001	16100000	0.0069449893275365	113
EU	RU	13	16100001	16150000	-0.0185536592917613	8
EU	RU	13	16150001	16200000	-0.0091092022185394	4
EU	RU	13	16200001	16250000	-0.006864359216477	30
EU	RU	13	16250001	16300000	0.0191027120213537	132
EU	RU	13	16300001	16350000	-0.00420953055476	91
EU	RU	13	16350001	16400000	-0.0012288083784482	81
EU	RU	13	16400001	16450000	0.0021518545693687	88
EU	RU	13	16450001	16500000	-0.0042387540626158	107
EU	RU	13	16500001	16550000	-0.0145939994331262	70
EU	RU	13	16550001	16600000	-0.0017376507239657	94
EU	RU	13	16600001	16650000	-0.0028033612183111	97
EU	RU	13	16650001	16700000	-0.0032264357705263	104
EU	RU	13	16700001	16750000	-0.0079280042133431	87
EU	RU	13	16750001	16800000	-3.1048872183761335e-05	96
EU	RU	13	16800001	16850000	-0.0071241211391792	60
EU	RU	13	16850001	16900000	0.0080736507403255	92
EU	RU	13	16900001	16950000	0.0118285271440496	49
EU	RU	13	16950001	17000000	0.0012372659305674	66
EU	RU	13	17000001	17050000	0.0022650750680644	67
EU	RU	13	17050001	17100000	-0.0066660498715951	84
EU	RU	13	17100001	17150000	-0.0077145986646995	54
EU	RU	13	17150001	17200000	0.0049095930861868	54
EU	RU	13	17200001	17250000	-0.0004316708495017	61
EU	RU	13	17250001	17300000	-0.0089427629677643	51
EU	RU	13	17300001	17350000	-0.0133807643330001	4
EU	RU	13	17550001	17600000	0.0108088455645968	9
EU	RU	13	17600001	17650000	-0.0204555188199441	41
EU	RU	13	17650001	17700000	0.0095363750607162	54
EU	RU	13	17700001	17750000	-0.0093139602733723	48
EU	RU	13	17750001	17800000	-0.0133013678732367	31
EU	RU	13	17800001	17850000	-0.0126757448800266	6
EU	RU	13	17850001	17900000	-0.0192201101042092	10
EU	RU	13	17900001	17950000	-0.0100608171679335	14
EU	RU	13	17950001	18000000	-0.0075215745752058	18
EU	RU	13	18000001	18050000	0.0040972351796821	25
EU	RU	13	18050001	18100000	-0.0115741050034441	30
EU	RU	13	18100001	18150000	0.0100990643208707	42
EU	RU	13	18150001	18200000	0.0301316168615913	31
EU	RU	13	18200001	18250000	0.0087056608246371	15
EU	RU	13	18250001	18300000	-0.0042662027137695	8
EU	RU	13	18300001	18350000	-0.0261117428106278	6
EU	RU	13	18350001	18400000	-0.0059813508076942	9
EU	RU	13	18400001	18450000	0.0489490776138014	4
EU	RU	13	18450001	18500000	-0.016983645008567	4
EU	RU	13	18500001	18550000	-0.0207993239308547	2
EU	RU	13	18550001	18600000	-0.0308018589540003	1
EU	RU	13	18600001	18650000	-0.0378965920501457	6
EU	RU	13	18650001	18700000	-0.0099474134324478	26
EU	RU	13	18700001	18750000	0.0181933298482053	13
EU	RU	13	18750001	18800000	0.0130446078618672	17
EU	RU	13	18800001	18850000	0.1660346577552168	4
EU	RU	14	1	50000	-0.0022446094699783	13
EU	RU	14	50001	100000	0.0236789232353434	44
EU	RU	14	100001	150000	0.0022518831571921	28
EU	RU	14	150001	200000	0.0014454313650752	60
EU	RU	14	200001	250000	0.0380037331275939	46
EU	RU	14	250001	300000	-0.0086037477575991	81
EU	RU	14	300001	350000	0.0016651428616704	70
EU	RU	14	350001	400000	-0.0061992500604352	70
EU	RU	14	400001	450000	0.0095100218599932	74
EU	RU	14	450001	500000	-0.0074088973215819	45
EU	RU	14	500001	550000	0.0181887478177044	53
EU	RU	14	550001	600000	0.0091390003941426	50
EU	RU	14	600001	650000	-9.025606453888896e-05	59
EU	RU	14	650001	700000	-0.0003015655293426	73
EU	RU	14	700001	750000	0.0074609792073307	68
EU	RU	14	750001	800000	0.0072230794924751	86
EU	RU	14	800001	850000	0.0044914316809919	92
EU	RU	14	850001	900000	0.002342250595469	104
EU	RU	14	900001	950000	0.0140238824695423	99
EU	RU	14	950001	1000000	-0.0143805608203582	104
EU	RU	14	1000001	1050000	-0.0025494068157465	84
EU	RU	14	1050001	1100000	0.0085589463364849	74
EU	RU	14	1100001	1150000	-0.0111481608023187	77
EU	RU	14	1150001	1200000	-0.0132056422479595	72
EU	RU	14	1200001	1250000	0.0019252069585867	76
EU	RU	14	1250001	1300000	0.0072894462725753	139
EU	RU	14	1300001	1350000	-0.0054991669207674	77
EU	RU	14	1350001	1400000	0.0024719282071471	111
EU	RU	14	1400001	1450000	-0.0089400929573194	109
EU	RU	14	1450001	1500000	0.0006364422906216	100
EU	RU	14	1500001	1550000	0.0007642943456189	95
EU	RU	14	1550001	1600000	-0.0042733777051572	100
EU	RU	14	1600001	1650000	0.0037451347954345	72
EU	RU	14	1650001	1700000	-0.0073274879058613	64
EU	RU	14	1700001	1750000	-0.0038965214795371	71
EU	RU	14	1750001	1800000	0.0066237021669208	93
EU	RU	14	1800001	1850000	-0.0060013074008311	128
EU	RU	14	1850001	1900000	0.0010438352931498	114
EU	RU	14	1900001	1950000	0.0039144075477501	84
EU	RU	14	1950001	2000000	-0.0029456409848498	99
EU	RU	14	2000001	2050000	-0.0171363965080461	100
EU	RU	14	2050001	2100000	0.0014958641714267	115
EU	RU	14	2100001	2150000	0.0088685797744505	119
EU	RU	14	2150001	2200000	-0.0082266563451874	25
EU	RU	14	2200001	2250000	-0.0083825479367986	64
EU	RU	14	2250001	2300000	0.001239775758511	84
EU	RU	14	2300001	2350000	0.0119528910940378	109
EU	RU	14	2350001	2400000	-0.0037352981347771	88
EU	RU	14	2400001	2450000	-0.0070784159905813	116
EU	RU	14	2450001	2500000	-0.0051205500433807	60
EU	RU	14	2500001	2550000	-0.0016878709723201	91
EU	RU	14	2550001	2600000	-0.0014381646975972	85
EU	RU	14	2600001	2650000	0.0144319629639929	69
EU	RU	14	2650001	2700000	-0.0145171026482392	100
EU	RU	14	2700001	2750000	-0.0124435887290311	82
EU	RU	14	2750001	2800000	0.0374748897619252	62
EU	RU	14	2800001	2850000	-0.0071296911311187	72
EU	RU	14	2850001	2900000	-0.0104409774735132	85
EU	RU	14	2900001	2950000	0.0053855158865989	72
EU	RU	14	2950001	3000000	3.147748131410762e-05	71
EU	RU	14	3000001	3050000	-0.0050361531911083	65
EU	RU	14	3050001	3100000	-0.003723605422331	73
EU	RU	14	3100001	3150000	0.0041385624326432	76
EU	RU	14	3150001	3200000	0.0005732087638185	114
EU	RU	14	3200001	3250000	-0.001955097421166	124
EU	RU	14	3250001	3300000	-0.0019868079054986	89
EU	RU	14	3300001	3350000	0.0012542386506197	116
EU	RU	14	3350001	3400000	0.0122220321504	99
EU	RU	14	3400001	3450000	-0.0043987106184766	65
EU	RU	14	3450001	3500000	0.0031968337747051	87
EU	RU	14	3500001	3550000	0.0062991644709637	73
EU	RU	14	3550001	3600000	0.0079012735336316	88
EU	RU	14	3600001	3650000	-0.002413951375613	102
EU	RU	14	3650001	3700000	0.0044969462561567	86
EU	RU	14	3700001	3750000	0.0008473549251554	101
EU	RU	14	3750001	3800000	-0.0114655693504628	93
EU	RU	14	3800001	3850000	0.0094134737792961	96
EU	RU	14	3850001	3900000	-0.0027336824272049	96
EU	RU	14	3900001	3950000	0.002067087972521	74
EU	RU	14	3950001	4000000	0.0007453665242805	77
EU	RU	14	4000001	4050000	0.0170316834411525	61
EU	RU	14	4050001	4100000	0.0112586432419277	68
EU	RU	14	4100001	4150000	0.0046846420418769	64
EU	RU	14	4150001	4200000	0.0049864292675665	79
EU	RU	14	4200001	4250000	0.0094251606602308	55
EU	RU	14	4250001	4300000	0.0183519613757532	47
EU	RU	14	4300001	4350000	0.0004602214291936	49
EU	RU	14	4350001	4400000	0.0103093704843814	46
EU	RU	14	4400001	4450000	0.0059942492532964	81
EU	RU	14	4450001	4500000	0.018143396165172	53
EU	RU	14	4500001	4550000	0.0147058361389475	52
EU	RU	14	4550001	4600000	-0.0023559620971143	73
EU	RU	14	4600001	4650000	-0.0025444593953245	72
EU	RU	14	4650001	4700000	-0.0033585166405297	68
EU	RU	14	4700001	4750000	-0.0044047879879862	68
EU	RU	14	4750001	4800000	0.0077733502890982	81
EU	RU	14	4800001	4850000	-0.0132341503793093	62
EU	RU	14	4850001	4900000	-0.0055031324873824	89
EU	RU	14	4900001	4950000	0.0118013902487549	52
EU	RU	14	4950001	5000000	-0.0014707176673435	78
EU	RU	14	5000001	5050000	0.0052575974327221	82
EU	RU	14	5050001	5100000	-0.0110869204111801	73
EU	RU	14	5100001	5150000	-0.0078607569168118	87
EU	RU	14	5150001	5200000	0.0047400752285231	77
EU	RU	14	5200001	5250000	-0.0041070007131745	120
EU	RU	14	5250001	5300000	0.0081374758219	80
EU	RU	14	5300001	5350000	0.0069526088037547	66
EU	RU	14	5350001	5400000	0.0049186127808487	83
EU	RU	14	5400001	5450000	-0.000711614546589	90
EU	RU	14	5450001	5500000	-0.0010228018304513	92
EU	RU	14	5500001	5550000	0.0016263127767818	73
EU	RU	14	5550001	5600000	-0.0073628077964325	85
EU	RU	14	5600001	5650000	-0.0079357535587771	68
EU	RU	14	5650001	5700000	0.0090697490203292	70
EU	RU	14	5700001	5750000	-0.0029474144499414	81
EU	RU	14	5750001	5800000	-0.0061393809339273	74
EU	RU	14	5800001	5850000	-0.0080979297650993	65
EU	RU	14	5850001	5900000	0.0057706494399984	41
EU	RU	14	5900001	5950000	-0.0029756027029733	48
EU	RU	14	5950001	6000000	-0.0175842894442365	49
EU	RU	14	6000001	6050000	0.0023787907844643	52
EU	RU	14	6050001	6100000	0.0060912063595227	42
EU	RU	14	6100001	6150000	-0.0036946601162974	62
EU	RU	14	6150001	6200000	0.0035786114060857	64
EU	RU	14	6200001	6250000	0.0053920991029994	66
EU	RU	14	6250001	6300000	-0.0020606951263216	51
EU	RU	14	6300001	6350000	0.0379584658975883	43
EU	RU	14	6350001	6400000	0.0096371120022536	63
EU	RU	14	6400001	6450000	0.0038156928754903	64
EU	RU	14	6450001	6500000	-0.0016109739471274	61
EU	RU	14	6500001	6550000	0.010803946469042	73
EU	RU	14	6550001	6600000	0.0162240341435741	56
EU	RU	14	6600001	6650000	0.0039865550956611	49
EU	RU	14	6650001	6700000	-0.0004938860619099	44
EU	RU	14	6700001	6750000	-0.0025108503322996	50
EU	RU	14	6750001	6800000	-0.0143261821629662	50
EU	RU	14	6800001	6850000	0.0053195310640549	54
EU	RU	14	6850001	6900000	-0.0074890473902621	60
EU	RU	14	6900001	6950000	-0.0035410208377432	67
EU	RU	14	6950001	7000000	-0.0043533381529235	43
EU	RU	14	7000001	7050000	0.0141153187655742	35
EU	RU	14	7050001	7100000	-0.0004134951028381	52
EU	RU	14	7100001	7150000	0.0066206796161642	63
EU	RU	14	7150001	7200000	0.0071596494100659	45
EU	RU	14	7200001	7250000	0.001611664728514	36
EU	RU	14	7250001	7300000	-0.0047989620662278	50
EU	RU	14	7300001	7350000	-0.0021823137897587	58
EU	RU	14	7350001	7400000	-0.0069588973715326	56
EU	RU	14	7400001	7450000	-0.0030753321397084	50
EU	RU	14	7450001	7500000	-0.0044582441752495	73
EU	RU	14	7500001	7550000	-0.0011849718404995	95
EU	RU	14	7550001	7600000	0.0003358352268759	79
EU	RU	14	7600001	7650000	-0.0076846321430116	73
EU	RU	14	7650001	7700000	0.0073665513173934	71
EU	RU	14	7700001	7750000	0.0018231141351921	86
EU	RU	14	7750001	7800000	0.0103762619463484	91
EU	RU	14	7800001	7850000	0.0016416072843007	99
EU	RU	14	7850001	7900000	-0.0019383603020889	91
EU	RU	14	7900001	7950000	-0.0051088607432264	85
EU	RU	14	7950001	8000000	-0.0065891167232935	72
EU	RU	14	8000001	8050000	-0.0049355129315286	90
EU	RU	14	8050001	8100000	0.0055298689745378	87
EU	RU	14	8100001	8150000	0.0070569292177641	91
EU	RU	14	8150001	8200000	0.0093533232146162	75
EU	RU	14	8200001	8250000	0.0016499269491931	111
EU	RU	14	8250001	8300000	0.005260573708487	87
EU	RU	14	8300001	8350000	0.005073200467402	64
EU	RU	14	8350001	8400000	0.009658363750475	53
EU	RU	14	8400001	8450000	-0.0024532879219073	80
EU	RU	14	8450001	8500000	-0.0025354807769873	85
EU	RU	14	8500001	8550000	0.0156279921364421	64
EU	RU	14	8550001	8600000	-0.0090017737063927	60
EU	RU	14	8600001	8650000	-0.0048083723092242	63
EU	RU	14	8650001	8700000	-0.0052795975130651	68
EU	RU	14	8700001	8750000	0.0035725312316049	101
EU	RU	14	8750001	8800000	-0.0085758694283655	83
EU	RU	14	8800001	8850000	0.00798311762054	99
EU	RU	14	8850001	8900000	0.0099701640948676	73
EU	RU	14	8900001	8950000	0.0166773421958973	48
EU	RU	14	8950001	9000000	-0.0093436887929857	63
EU	RU	14	9000001	9050000	0.0079494107878016	62
EU	RU	14	9050001	9100000	0.0052441930042493	93
EU	RU	14	9100001	9150000	0.0066333153278633	64
EU	RU	14	9150001	9200000	0.0071076940833852	65
EU	RU	14	9200001	9250000	-0.0015721020403284	89
EU	RU	14	9250001	9300000	0.0079382524150468	66
EU	RU	14	9300001	9350000	0.0041842801792322	76
EU	RU	14	9350001	9400000	0.0162849430720536	75
EU	RU	14	9400001	9450000	0.0006554752917518	55
EU	RU	14	9450001	9500000	-0.0051409136273302	62
EU	RU	14	9500001	9550000	0.0078422709220968	54
EU	RU	14	9550001	9600000	0.0257498195893992	50
EU	RU	14	9600001	9650000	0.0106552578497041	71
EU	RU	14	9650001	9700000	0.0124035553706043	66
EU	RU	14	9700001	9750000	0.0094031497048545	60
EU	RU	14	9750001	9800000	0.011557315826043	51
EU	RU	14	9800001	9850000	0.0074829652313261	109
EU	RU	14	9850001	9900000	0.0097909033476146	95
EU	RU	14	9900001	9950000	0.0047986431176181	53
EU	RU	14	9950001	10000000	0.008066994590151	79
EU	RU	14	10000001	10050000	-0.0117930006523539	107
EU	RU	14	10050001	10100000	0.0045206209045569	84
EU	RU	14	10100001	10150000	0.0081607107540206	109
EU	RU	14	10150001	10200000	0.0088592491104268	110
EU	RU	14	10200001	10250000	0.0041506711282241	84
EU	RU	14	10250001	10300000	0.003987164516777	85
EU	RU	14	10300001	10350000	-0.0011140710468351	77
EU	RU	14	10350001	10400000	0.0054784554226968	95
EU	RU	14	10400001	10450000	-0.0027004074649191	82
EU	RU	14	10450001	10500000	0.014126284820613	101
EU	RU	14	10500001	10550000	-0.0089099186125616	74
EU	RU	14	10550001	10600000	0.000967539661602	70
EU	RU	14	10600001	10650000	0.008316923214331	67
EU	RU	14	10650001	10700000	-0.0104253546968825	56
EU	RU	14	10700001	10750000	-0.0046001976856358	41
EU	RU	14	10750001	10800000	-0.010252829283311	57
EU	RU	14	10800001	10850000	-0.0006425723495238	70
EU	RU	14	10850001	10900000	0.004148504488462	72
EU	RU	14	10900001	10950000	-0.0047970380504652	117
EU	RU	14	10950001	11000000	-0.002357862152194	76
EU	RU	14	11000001	11050000	-0.0067091679714338	72
EU	RU	14	11050001	11100000	-0.0049529862205719	64
EU	RU	14	11100001	11150000	-0.0066136692492845	64
EU	RU	14	11150001	11200000	-0.0042323421581908	47
EU	RU	14	11200001	11250000	-0.003759882122022	91
EU	RU	14	11250001	11300000	0.00792374237523	97
EU	RU	14	11300001	11350000	0.0050664961486671	71
EU	RU	14	11350001	11400000	-0.0201217679698341	50
EU	RU	14	11400001	11450000	-0.0058377105806006	71
EU	RU	14	11450001	11500000	-0.0190449911761687	87
EU	RU	14	11500001	11550000	-0.0006067226222886	83
EU	RU	14	11550001	11600000	-0.00366798573458	83
EU	RU	14	11600001	11650000	-0.009361037154808	79
EU	RU	14	11650001	11700000	0.002598455598072	100
EU	RU	14	11700001	11750000	0.0168773284306121	97
EU	RU	14	11750001	11800000	0.0173052143308965	90
EU	RU	14	11800001	11850000	-0.0056616511004226	83
EU	RU	14	11850001	11900000	0.0059830915076565	99
EU	RU	14	11900001	11950000	3.598642504425885e-05	78
EU	RU	14	11950001	12000000	0.0014258209050294	93
EU	RU	14	12000001	12050000	0.0003811196462783	68
EU	RU	14	12050001	12100000	-0.0114152285823132	11
EU	RU	14	12100001	12150000	0.0001184625091963	82
EU	RU	14	12150001	12200000	-0.0101700116163835	104
EU	RU	14	12200001	12250000	0.0101284908335183	93
EU	RU	14	12250001	12300000	0.0092713880825199	76
EU	RU	14	12300001	12350000	0.0075177451554935	78
EU	RU	14	12350001	12400000	0.0058503993129629	59
EU	RU	14	12400001	12450000	0.0261864255248903	25
EU	RU	14	12450001	12500000	-0.0036814478440745	45
EU	RU	14	12500001	12550000	0.003115209459823	59
EU	RU	14	12550001	12600000	0.0014454189126024	69
EU	RU	14	12600001	12650000	0.0102785588174867	77
EU	RU	14	12650001	12700000	-0.0007791616385482	84
EU	RU	14	12700001	12750000	-0.0065368380618522	82
EU	RU	14	12750001	12800000	0.0145307830779271	89
EU	RU	14	12800001	12850000	-0.010834164059563	82
EU	RU	14	12850001	12900000	-0.001061871536996	101
EU	RU	14	12900001	12950000	-0.0028148824807754	63
EU	RU	14	12950001	13000000	0.006916883946334	80
EU	RU	14	13000001	13050000	0.0068805123301302	79
EU	RU	14	13050001	13100000	0.0158939735048328	77
EU	RU	14	13100001	13150000	0.0050648624027255	78
EU	RU	14	13150001	13200000	0.0168086052275386	69
EU	RU	14	13200001	13250000	-0.0134288311367035	99
EU	RU	14	13250001	13300000	-0.0102077420745499	86
EU	RU	14	13300001	13350000	-0.0084491365335547	72
EU	RU	14	13350001	13400000	0.0035281390569052	79
EU	RU	14	13400001	13450000	0.0001302759987853	89
EU	RU	14	13450001	13500000	0.0006562268978154	89
EU	RU	14	13500001	13550000	-0.0048878059794404	112
EU	RU	14	13550001	13600000	0.0077289672484827	93
EU	RU	14	13600001	13650000	-0.009036163324555	67
EU	RU	14	13650001	13700000	-0.0087302506821323	75
EU	RU	14	13700001	13750000	0.0093129572601296	103
EU	RU	14	13750001	13800000	-0.0155416453647055	87
EU	RU	14	13800001	13850000	-0.0104786289165536	73
EU	RU	14	13850001	13900000	0.0078009388839199	83
EU	RU	14	13900001	13950000	0.00704973914763	72
EU	RU	14	13950001	14000000	-0.0028275679283341	65
EU	RU	14	14000001	14050000	0.0049595725343917	71
EU	RU	14	14050001	14100000	0.0022687311338533	56
EU	RU	14	14100001	14150000	-0.0117630050369043	73
EU	RU	14	14150001	14200000	-0.0042866275550792	82
EU	RU	14	14200001	14250000	0.00711523517408	76
EU	RU	14	14250001	14300000	0.0043347825262219	66
EU	RU	14	14300001	14350000	0.0042872833497305	109
EU	RU	14	14350001	14400000	0.0044176189487754	85
EU	RU	14	14400001	14450000	0.0046584522078299	110
EU	RU	14	14450001	14500000	0.0097840950992727	132
EU	RU	14	14500001	14550000	0.0039116885497613	134
EU	RU	14	14550001	14600000	0.0054595075796099	145
EU	RU	14	14600001	14650000	0.0028963098328028	137
EU	RU	14	14650001	14700000	0.0026629969276108	124
EU	RU	14	14700001	14750000	0.0016465016553162	114
EU	RU	14	14750001	14800000	0.0123393365399713	114
EU	RU	14	14800001	14850000	0.0059111289716261	113
EU	RU	14	14850001	14900000	0.0030900331392782	117
EU	RU	14	14900001	14950000	0.0028041943458995	80
EU	RU	14	14950001	15000000	0.0095800875127078	102
EU	RU	14	15000001	15050000	-0.010332086285441	78
EU	RU	14	15050001	15100000	-0.0070881963161552	94
EU	RU	14	15100001	15150000	0.0004760766635079	110
EU	RU	14	15150001	15200000	-0.0094193345131565	112
EU	RU	14	15200001	15250000	-0.0125024466710783	114
EU	RU	14	15250001	15300000	-0.0133441113075939	85
EU	RU	14	15300001	15350000	-0.0006691556471263	80
EU	RU	14	15350001	15400000	0.0072862212566578	104
EU	RU	14	15400001	15450000	0.0042544619724768	91
EU	RU	14	15450001	15500000	-0.0118088126983971	76
EU	RU	14	15500001	15550000	0.0017224664369211	110
EU	RU	14	15550001	15600000	0.0065448083782873	115
EU	RU	14	15600001	15650000	-0.0052659248635523	119
EU	RU	14	15650001	15700000	0.0055817544517655	72
EU	RU	14	15700001	15750000	0.004583057498195	119
EU	RU	14	15750001	15800000	-0.0021728326902485	76
EU	RU	14	15800001	15850000	0.0120117880440642	65
EU	RU	14	15850001	15900000	-0.0010798589979293	73
EU	RU	14	15900001	15950000	0.0146565869309267	23
EU	RU	14	15950001	16000000	-0.0150753667130593	42
EU	RU	14	16000001	16050000	-0.0010017176543254	46
EU	RU	14	16050001	16100000	0.0165930514395519	55
EU	RU	14	16100001	16150000	0.0030222300368687	45
EU	RU	14	16150001	16200000	0.0112044863495609	36
EU	RU	14	16200001	16250000	-0.0026203531852618	27
EU	RU	14	16250001	16300000	0.0138507543013664	7
EU	RU	14	16300001	16350000	-0.0316075632814433	2
EU	RU	14	16350001	16400000	0.0012659537757193	2
EU	RU	14	16400001	16450000	-0.0129760333881378	3
EU	RU	14	16450001	16500000	0.0559137298526957	2
EU	RU	14	16500001	16550000	0.0230855003570415	15
EU	RU	chr14_random1	1	50000	-0.0053012758076986	44
EU	RU	15	1	50000	0.0225925836271783	8
EU	RU	15	50001	100000	-0.0070139471420818	2
EU	RU	15	100001	150000	-0.0219543544149917	4
EU	RU	15	150001	200000	0.0453511137669023	6
EU	RU	15	200001	250000	-0.0187371296337502	11
EU	RU	15	250001	300000	-0.0122759029075162	30
EU	RU	15	300001	350000	-0.011116360971336	34
EU	RU	15	350001	400000	-0.009250866159345	57
EU	RU	15	400001	450000	0.001704024916459	46
EU	RU	15	450001	500000	0.0093678190051865	55
EU	RU	15	500001	550000	0.002877607702898	60
EU	RU	15	550001	600000	-0.014344665239523	22
EU	RU	15	600001	650000	-0.0008239436207722	15
EU	RU	15	650001	700000	0.0055121802586273	12
EU	RU	15	700001	750000	-0.0288872271738341	5
EU	RU	15	750001	800000	-0.0005589616644765	21
EU	RU	15	800001	850000	0.0020119563387443	42
EU	RU	15	850001	900000	-0.0027449586813877	54
EU	RU	15	900001	950000	-0.0078343097778285	78
EU	RU	15	950001	1000000	0.0105271457652615	93
EU	RU	15	1000001	1050000	0.0019222911678368	106
EU	RU	15	1050001	1100000	-0.0009216051889002	122
EU	RU	15	1100001	1150000	-0.0023724251578082	120
EU	RU	15	1150001	1200000	-0.0074378489332962	125
EU	RU	15	1200001	1250000	0.0002869711267433	118
EU	RU	15	1250001	1300000	0.001858631995062	134
EU	RU	15	1300001	1350000	0.0052011601119926	112
EU	RU	15	1350001	1400000	0.0013909723558385	139
EU	RU	15	1400001	1450000	0.0117750257377326	49
EU	RU	15	1450001	1500000	0.0112979660075537	111
EU	RU	15	1500001	1550000	-0.0077589696044578	106
EU	RU	15	1550001	1600000	-0.0003319529457354	127
EU	RU	15	1600001	1650000	0.009846619632718	111
EU	RU	15	1650001	1700000	0.0032261296625312	94
EU	RU	15	1700001	1750000	0.0106761310260282	85
EU	RU	15	1750001	1800000	-0.0027408175899232	111
EU	RU	15	1800001	1850000	-0.0044035553413156	96
EU	RU	15	1850001	1900000	0.0063204975593615	67
EU	RU	15	1900001	1950000	-0.001251638450334	65
EU	RU	15	1950001	2000000	-0.0136857016967462	73
EU	RU	15	2000001	2050000	-0.0232534343174322	67
EU	RU	15	2050001	2100000	0.0139146942508707	94
EU	RU	15	2100001	2150000	0.0109487062348415	78
EU	RU	15	2150001	2200000	-0.0006376437664128	78
EU	RU	15	2200001	2250000	0.0029481911019895	70
EU	RU	15	2250001	2300000	0.0106299419215991	86
EU	RU	15	2300001	2350000	-0.00359136830552	78
EU	RU	15	2350001	2400000	-0.0044364711497293	84
EU	RU	15	2400001	2450000	0.0022170227407679	66
EU	RU	15	2450001	2500000	0.0114817148031126	82
EU	RU	15	2500001	2550000	0.0019880410127997	72
EU	RU	15	2550001	2600000	-0.002632174173474	92
EU	RU	15	2600001	2650000	-0.003663721563177	78
EU	RU	15	2650001	2700000	0.0037221626701369	113
EU	RU	15	2700001	2750000	0.002533811341789	76
EU	RU	15	2750001	2800000	-0.0002115502543464	96
EU	RU	15	2800001	2850000	0.0054199598329769	70
