pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
EU	RU	12	700001	750000	0.3998264558426533	29	8294	20744	7444
EU	RU	12	750001	800000	0.4241330928041691	71	25392	59868	9144
EU	RU	12	800001	850000	0.4050463384582418	95	30244	74668	17672
EU	RU	12	850001	900000	0.4268660738345459	93	31682	74220	16176
EU	RU	12	900001	950000	0.4086571233810497	91	28776	70416	18036
EU	RU	12	950001	1000000	0.3927972731336611	89	28118	71584	14924
EU	RU	12	1000001	1050000	0.417058872099744	58	20204	48444	7932
EU	RU	12	1050001	1100000	0.423191442434936	97	30700	72544	21740
EU	RU	12	1100001	1150000	0.3912648037773821	123	40438	103352	16204
EU	RU	12	1150001	1200000	0.4043809761889881	161	51764	128008	28484
EU	RU	12	1200001	1250000	0.3980445246690734	84	26462	66480	15168
EU	RU	12	1250001	1300000	0.3953804347826087	136	43068	108928	23264
EU	RU	12	1300001	1350000	0.4345289309528931	89	32322	74384	12124
EU	RU	12	1350001	1400000	0.3971285323609845	52	17426	43880	6664
EU	RU	12	1400001	1450000	0.4201907131011608	61	20270	48240	11052
EU	RU	12	1450001	1500000	0.401887303594004	60	17802	44296	14024
EU	RU	12	1500001	1550000	0.4197091705105152	67	21474	51164	13960
EU	RU	12	1550001	1600000	0.3938063668398733	83	26374	66972	13704
EU	RU	12	1600001	1650000	0.4143005797532332	69	22296	53816	13252
EU	RU	12	1650001	1700000	0.4079840786701006	45	13940	34168	9572
EU	RU	12	1700001	1750000	0.4063104560110548	54	17642	43420	9068
EU	RU	12	1750001	1800000	0.4304844819565362	75	25910	60188	12712
EU	RU	12	1800001	1850000	0.4081440286549156	105	34640	84872	17188
EU	RU	12	1850001	1900000	0.4105675877520537	99	35184	85696	10532
EU	RU	12	1900001	1950000	0.4269621851531867	76	25698	60188	13684
EU	RU	12	1950001	2000000	0.4153689047740618	70	26032	62672	5368
EU	RU	12	2000001	2050000	0.3980361633337325	77	26592	66808	8036
EU	RU	12	2050001	2100000	0.3876722006358177	57	17560	45296	10108
EU	RU	12	2100001	2150000	0.4081917746982565	46	14610	35792	8920
EU	RU	12	2150001	2200000	0.4407684098185699	42	14868	33732	7092
EU	RU	12	2200001	2250000	0.4142463430146279	49	15632	37736	9892
EU	RU	12	2250001	2300000	0.3940916776253992	53	16782	42584	8932
EU	RU	12	2300001	2350000	0.4029431844041569	62	21248	52732	7532
EU	RU	12	2350001	2400000	0.3979198280222559	76	25174	63264	10608
EU	RU	12	2400001	2450000	0.384811561348824	70	21728	56464	11576
EU	RU	12	2450001	2500000	0.3964215364412344	75	24150	60920	11980
EU	RU	12	2500001	2550000	0.3873629544143104	85	26852	69320	13300
EU	RU	12	2550001	2600000	0.3958908018643584	99	33296	84104	12124
EU	RU	12	2600001	2650000	0.3907895375357888	101	32212	82428	15744
EU	RU	12	2650001	2700000	0.4039864650523422	95	30564	75656	16684
EU	RU	12	2700001	2750000	0.4203039750584567	75	25884	61584	11316
EU	RU	12	2750001	2800000	0.4234867757884126	101	35290	83332	14840
EU	RU	12	2800001	2850000	0.4136794689426268	108	34898	84360	20616
EU	RU	12	2850001	2900000	0.4178804237115502	95	32822	78544	13796
EU	RU	12	2900001	2950000	0.4142087647735592	91	31682	76488	11964
EU	RU	12	2950001	3000000	0.4047410521398961	86	27728	68508	15084
EU	RU	12	3000001	3050000	0.3844631578947368	114	36524	95000	15808
EU	RU	12	3050001	3100000	0.3925646659342854	95	31446	80104	12236
EU	RU	12	3100001	3150000	0.4102943640730603	86	29382	71612	11980
EU	RU	12	3150001	3200000	0.4136063126466197	111	38788	93780	14112
EU	RU	12	3200001	3250000	0.3892466194462331	77	24180	62120	12724
EU	RU	12	3250001	3300000	0.430406852248394	95	35376	82192	10148
EU	RU	12	3300001	3350000	0.386636220069145	111	36234	93716	14176
EU	RU	12	3350001	3400000	0.4055327513441637	83	28058	69188	11488
EU	RU	12	3400001	3450000	0.4242032952843345	92	32852	77444	11980
EU	RU	12	3450001	3500000	0.4131674442716433	20	6376	15432	4008
EU	RU	12	3500001	3550000	0.4032414910858995	48	14928	37020	9636
EU	RU	12	3550001	3600000	0.429636240833655	99	35622	82912	13316
EU	RU	12	3600001	3650000	0.4060469604374397	76	25248	62180	11692
EU	RU	12	3650001	3700000	0.4214240506329114	92	26634	63200	26224
EU	RU	12	3700001	3750000	0.3955780500799147	85	26730	67572	15048
EU	RU	12	3750001	3800000	0.4062233589087809	75	24778	60996	11904
EU	RU	12	3800001	3850000	0.389620288248337	77	22492	57728	17116
EU	RU	12	3850001	3900000	0.3863359219562287	85	24078	62324	20296
EU	RU	12	3900001	3950000	0.3703288825163545	63	16530	44636	16600
EU	RU	12	3950001	4000000	0.3967616938831995	78	22936	57808	18008
EU	RU	12	4000001	4050000	0.4068449947436047	90	27864	68488	18992
EU	RU	12	4050001	4100000	0.4043841649567088	110	32320	79924	26996
EU	RU	12	4100001	4150000	0.4187165775401069	79	25056	59840	16948
EU	RU	12	4150001	4200000	0.381100976156185	95	28578	74988	17352
EU	RU	12	4200001	4250000	0.3748116696342967	80	21892	58408	19352
EU	RU	12	4250001	4300000	0.3949353020560451	73	19900	50388	20568
EU	RU	12	4300001	4350000	0.3968751461851522	107	33936	85508	18496
EU	RU	12	4350001	4400000	0.4001912327155045	113	32646	81576	28260
EU	RU	12	4400001	4450000	0.4223165419412487	91	30248	71624	16828
EU	RU	12	4450001	4500000	0.4006674819117497	103	31454	78504	21612
EU	RU	12	4500001	4550000	0.3982781839168911	108	33124	83168	21808
EU	RU	12	4550001	4600000	0.4110523313106167	90	31702	77124	10356
EU	RU	12	4600001	4650000	0.424149194773625	79	22334	52656	24132
EU	RU	12	4650001	4700000	0.4250638381457474	101	34624	81456	16716
EU	RU	12	4700001	4750000	0.4356745632088278	109	39798	91348	14600
EU	RU	12	4750001	4800000	0.3930024170252903	82	26666	67852	11852
EU	RU	12	4800001	4850000	0.3928449411879545	97	32196	81956	12328
EU	RU	12	4850001	4900000	0.4140743231881621	110	39400	95152	11768
EU	RU	12	4900001	4950000	0.4089384981911232	109	37076	90664	15284
EU	RU	12	4950001	5000000	0.4133300900024325	102	33984	82220	16924
EU	RU	12	5000001	5050000	0.4108405497735759	123	41370	100696	18860
EU	RU	12	5050001	5100000	0.4078266494178525	98	32786	80392	14864
EU	RU	12	5100001	5150000	0.4099811291885551	98	32154	78428	16828
EU	RU	12	5150001	5200000	0.3896013306862692	85	29044	74548	8072
EU	RU	12	5200001	5250000	0.4068384539147671	133	45976	113008	16268
EU	RU	12	5250001	5300000	0.4050875494230614	122	40162	99144	19440
EU	RU	12	5300001	5350000	0.3979194087273464	95	31442	79016	13324
EU	RU	12	5350001	5400000	0.4054640623005234	46	12704	31332	13380
EU	RU	12	5400001	5450000	0.40540091859886	94	29304	72284	19084
EU	RU	12	5450001	5500000	0.3963142526582557	104	28774	72604	28484
EU	RU	12	5500001	5550000	0.4300997222923504	84	27258	63376	18272
EU	RU	12	5550001	5600000	0.3684944608272893	62	18494	50188	10076
EU	RU	12	5600001	5650000	0.3852214452214452	52	16526	42900	7644
EU	RU	12	5650001	5700000	0.4015731646412518	58	19298	48056	8320
EU	RU	12	5700001	5750000	0.4073423904747367	96	32022	78612	14700
EU	RU	12	5750001	5800000	0.4036814363366826	70	19606	48568	19472
EU	RU	12	5800001	5850000	0.397915877226222	75	21002	52780	20120
EU	RU	12	5850001	5900000	0.3985159598285678	74	24920	62532	9396
EU	RU	12	5900001	5950000	0.381869918699187	90	28182	73800	13680
EU	RU	12	5950001	6000000	0.4211704188656557	73	25218	59876	11080
EU	RU	12	6000001	6050000	0.4145440454662877	92	32094	77420	12004
EU	RU	12	6050001	6100000	0.3824391615131314	115	38094	99608	12172
EU	RU	12	6100001	6150000	0.4135947476207686	83	27466	66408	14268
EU	RU	12	6150001	6200000	0.388192095057348	64	18818	48476	13732
EU	RU	12	6200001	6250000	0.39725768321513	59	16804	42300	15048
EU	RU	12	6250001	6300000	0.4185494588950066	52	17636	42136	8408
EU	RU	12	6300001	6350000	0.3988780207134637	61	16638	41712	17580
EU	RU	12	6350001	6400000	0.3759370623609852	67	18254	48556	16568
EU	RU	12	6400001	6450000	0.386730009608199	54	14490	37468	15020
EU	RU	12	6450001	6500000	0.3993348261327713	79	24254	60736	16052
EU	RU	12	6500001	6550000	0.3905597326649958	58	16830	43092	13284
EU	RU	12	6550001	6600000	0.4046403296604855	62	18068	44652	15612
EU	RU	12	6600001	6650000	0.4069528602238882	52	15850	38948	11596
EU	RU	12	6650001	6700000	0.396487756616374	67	19236	48516	16608
EU	RU	12	6700001	6750000	0.4282876185593438	82	26732	62416	17288
EU	RU	12	6750001	6800000	0.4005374720695694	79	26530	66236	10552
EU	RU	12	6800001	6850000	0.4187529647393664	92	31780	75892	13532
EU	RU	12	6850001	6900000	0.4080444904293844	59	18930	46392	10956
EU	RU	12	6900001	6950000	0.4186160579535165	63	22190	53008	8228
EU	RU	12	6950001	7000000	0.3970504821327283	106	36400	91676	11356
EU	RU	12	7000001	7050000	0.392750356502139	104	34152	86956	14132
EU	RU	12	7050001	7100000	0.4122287025528253	100	34492	83672	13528
EU	RU	12	7100001	7150000	0.374208803201164	65	20574	54980	8200
EU	RU	12	7150001	7200000	0.4102676338169084	74	26244	63968	7960
EU	RU	12	7200001	7250000	0.4152525320276343	70	24764	59636	8404
EU	RU	12	7250001	7300000	0.4071102136252524	48	15322	37636	9020
EU	RU	12	7300001	7350000	0.4042227954523741	53	16924	41868	9648
EU	RU	12	7350001	7400000	0.4144601405551217	69	23354	56348	10720
EU	RU	12	7400001	7450000	0.4104043343032005	46	16362	39868	4844
EU	RU	12	7450001	7500000	0.4092687015436195	66	23438	57268	6884
EU	RU	12	7500001	7550000	0.4001127254509018	76	25556	63872	10000
EU	RU	12	7550001	7600000	0.3978718045586198	73	25276	63528	7428
EU	RU	12	7600001	7650000	0.4166051500282253	106	38376	92116	10916
EU	RU	12	7650001	7700000	0.4204048582995951	87	31152	74100	10464
EU	RU	12	7700001	7750000	0.4175629776393999	69	23604	56528	10540
EU	RU	12	7750001	7800000	0.4445828144458281	41	15708	35332	4520
EU	RU	12	7800001	7850000	0.4233750070713356	85	29936	70708	11912
EU	RU	12	7850001	7900000	0.423482280431433	74	27484	64900	7028
EU	RU	12	7900001	7950000	0.40311004784689	84	28982	71896	9752
EU	RU	12	7950001	8000000	0.4040481288875293	89	31700	78456	8052
EU	RU	12	8000001	8050000	0.3995256399770998	56	19540	48908	5524
EU	RU	12	8050001	8100000	0.4042972357323154	76	26268	64972	8900
EU	RU	12	8100001	8150000	0.4231405763239875	48	17386	41088	5568
EU	RU	12	8150001	8200000	0.3596980636691828	14	4384	12188	1420
EU	RU	12	8200001	8250000	0.4113529336897034	36	12928	31428	3564
EU	RU	12	8250001	8300000	0.4058025219063902	46	15190	37432	7280
EU	RU	12	8300001	8350000	0.4235277024409143	47	17490	41296	4388
EU	RU	12	8350001	8400000	0.3928571428571428	37	12408	31584	4380
EU	RU	12	8400001	8450000	0.3970355446826881	34	11036	27796	5252
EU	RU	12	8450001	8500000	0.4689184333453108	14	5220	11132	2476
EU	RU	12	8500001	8550000	0.4532404475406375	23	8588	18948	3408
EU	RU	12	8550001	8600000	0.3595458368376787	12	3420	9512	2152
EU	RU	12	8600001	8650000	0.3727820555741546	17	4454	11948	4576
EU	RU	12	8650001	8700000	0.5046674445740957	5	1730	3428	1432
EU	RU	12	8700001	8750000	0.275	1	220	800	172
EU	RU	12	8750001	8800000	0.5256410256410257	1	164	312	660
EU	RU	12	8800001	8850000	NA	0	NA	NA	NA
EU	RU	12	8850001	8900000	NA	0	NA	NA	NA
EU	RU	12	8900001	8950000	0.5192307692307693	1	486	936	36
EU	RU	12	8950001	9000000	0.2592920353982301	6	1172	4520	1312
EU	RU	12	9000001	9050000	0.2829670329670329	2	412	1456	488
EU	RU	12	9050001	9100000	NA	0	NA	NA	NA
EU	RU	12	9100001	9150000	0.3425925925925926	2	518	1512	432
EU	RU	12	9150001	9200000	0.5	2	972	1944	0
EU	RU	12	9200001	9250000	0.2160493827160493	1	70	324	648
EU	RU	12	9250001	9300000	0.4612794612794613	5	2192	4752	108
EU	RU	12	9300001	9350000	0.3585858585858585	3	852	2376	540
EU	RU	12	9350001	9400000	0.4991883116883117	3	1230	2464	452
EU	RU	12	9400001	9450000	0.3538851351351351	6	1676	4736	1096
EU	RU	12	9450001	9500000	0.457082303073119	13	5176	11324	1312
EU	RU	12	9500001	9550000	0.4111345805672903	16	5450	13256	2296
EU	RU	12	9550001	9600000	0.3494525547445255	19	5362	15344	3124
EU	RU	12	9600001	9650000	0.4317525773195876	37	12564	29100	6864
EU	RU	12	9650001	9700000	0.4455912048463091	25	7944	17828	6472
EU	RU	12	9700001	9750000	0.408349992311241	39	10622	26012	11896
EU	RU	12	9750001	9800000	0.443613840239214	22	8308	18728	2656
EU	RU	12	9800001	9850000	0.4346131639722864	16	6022	13856	1696
EU	RU	12	9850001	9900000	0.4681636095298334	25	8882	18972	5328
EU	RU	12	9900001	9950000	0.445231056480473	35	11446	25708	8312
EU	RU	12	9950001	10000000	0.4202750544662309	39	12346	29376	8532
EU	RU	12	10000001	10050000	0.4208510197743038	53	16260	38636	12880
EU	RU	12	10050001	10100000	0.4322575491292538	32	10822	25036	6068
EU	RU	12	10100001	10150000	0.3827484421121679	30	9336	24392	4768
EU	RU	12	10150001	10200000	0.4033925686591276	32	9988	24760	6344
EU	RU	12	10200001	10250000	0.3820552000764015	52	16002	41884	8660
EU	RU	12	10250001	10300000	0.410992801439712	34	10962	26672	6376
EU	RU	12	10300001	10350000	0.4284736481861738	22	7512	17532	3852
EU	RU	12	10350001	10400000	0.4110224973217474	44	13812	33604	9164
EU	RU	12	10400001	10450000	0.3840974317462653	64	20878	54356	7852
EU	RU	12	10450001	10500000	0.4145397990110065	61	20790	50152	9140
EU	RU	12	10500001	10550000	0.3690206623266346	72	20860	56528	13456
EU	RU	12	10550001	10600000	0.3661379370782578	60	16712	45644	12676
EU	RU	12	10600001	10650000	0.3861982082866741	68	22072	57152	8944
EU	RU	12	10650001	10700000	0.411540334361305	59	20284	49288	8060
EU	RU	12	10700001	10750000	0.3767677858145309	46	13960	37052	7660
EU	RU	12	10750001	10800000	0.4154797394280667	47	15052	36228	9456
EU	RU	12	10800001	10850000	0.3989801543550165	85	28950	72560	10060
EU	RU	12	10850001	10900000	0.3747910651876615	65	19732	52648	10532
EU	RU	12	10900001	10950000	0.4219335073187337	42	14874	35252	5572
EU	RU	12	10950001	11000000	0.4220083246618106	49	16222	38440	9188
EU	RU	12	11000001	11050000	0.4167102282627635	55	19132	45912	7548
EU	RU	12	11050001	11100000	0.3597719667864667	43	11612	32276	9520
EU	RU	12	11100001	11150000	0.4217837964043894	61	21678	51396	7896
EU	RU	12	11150001	11200000	0.403571019800847	45	14104	34948	8792
EU	RU	12	11200001	11250000	0.4453839916599096	47	15380	34532	11152
EU	RU	12	11250001	11300000	0.4092155103668261	95	32842	80256	12084
EU	RU	12	11300001	11350000	0.4125705919263752	70	23670	57372	10668
EU	RU	12	11350001	11400000	0.394383831157217	90	26460	67092	20388
EU	RU	12	11400001	11450000	0.4112007242202288	57	19986	48604	6800
EU	RU	12	11450001	11500000	0.4209834594178741	76	26266	62392	11480
EU	RU	12	11500001	11550000	0.40424910259621	65	19370	47916	15264
EU	RU	12	11550001	11600000	0.3761037527593819	47	13630	36240	9444
EU	RU	12	11600001	11650000	0.3639714178262505	64	19356	53180	9028
EU	RU	12	11650001	11700000	0.4257033248081841	47	13316	31280	14404
EU	RU	12	11700001	11750000	0.4076858423608517	52	17462	42832	7712
EU	RU	12	11750001	11800000	0.4127723894697065	45	13108	31756	11984
EU	RU	12	11800001	11850000	0.3777372262773723	32	7866	20824	10280
EU	RU	12	11850001	11900000	0.4236254159404214	34	10694	25244	7804
EU	RU	12	11900001	11950000	0.400277412760987	69	21932	54792	12276
EU	RU	12	11950001	12000000	0.4182760663507109	79	28242	67520	9268
EU	RU	12	12000001	12050000	0.4286555942094041	87	30558	71288	13276
EU	RU	12	12050001	12100000	0.4128515062316026	76	26368	63868	10004
EU	RU	12	12100001	12150000	0.4094681252357601	68	21710	53020	13076
EU	RU	12	12150001	12200000	0.4148372227023912	92	28798	69420	20004
EU	RU	12	12200001	12250000	0.4027825786380919	33	9322	23144	8932
EU	RU	12	12250001	12300000	0.4171298354824366	42	15010	35984	4840
EU	RU	12	12300001	12350000	0.3785657291043287	47	15182	40104	5580
EU	RU	12	12350001	12400000	0.3947124917382683	73	23888	60520	10436
EU	RU	12	12400001	12450000	0.3792776865765879	76	24028	63352	10520
EU	RU	12	12450001	12500000	0.4134676496758612	81	26022	62936	15796
EU	RU	12	12500001	12550000	0.4162507562008469	62	22018	52896	7368
EU	RU	12	12550001	12600000	0.4078898514851485	77	26366	64640	10204
EU	RU	12	12600001	12650000	0.3921010698839062	64	20670	52716	9492
EU	RU	12	12650001	12700000	0.3988005008897383	69	24204	60692	6376
EU	RU	12	12700001	12750000	0.3700877132398646	67	21434	57916	7208
EU	RU	12	12750001	12800000	0.3897252671014292	70	22470	57656	10384
EU	RU	12	12800001	12850000	0.4003755476736908	71	23028	57516	11496
EU	RU	12	12850001	12900000	0.4097103918228279	55	18278	44612	8848
EU	RU	12	12900001	12950000	0.3959687456783294	71	22906	57848	11164
EU	RU	12	12950001	13000000	0.4114442567567568	57	19486	47360	8044
EU	RU	12	13000001	13050000	0.3987418340188725	42	13184	33064	7760
EU	RU	12	13050001	13100000	0.3703605714717666	61	19598	52916	6376
EU	RU	12	13100001	13150000	0.4033521542296149	98	31718	78636	16620
EU	RU	12	13150001	13200000	0.4162934817026281	102	36812	88428	10716
EU	RU	12	13200001	13250000	0.3916707021791767	99	32352	82600	13628
EU	RU	12	13250001	13300000	0.4154867256637168	90	30048	72320	15160
EU	RU	12	13300001	13350000	0.4002409638554217	71	23254	58100	10912
EU	RU	12	13350001	13400000	0.4008735518245462	77	25882	64564	10280
EU	RU	12	13400001	13450000	0.3795116772823779	70	21450	56520	11520
EU	RU	12	13450001	13500000	0.3967255196594039	80	25346	63888	13872
EU	RU	12	13500001	13550000	0.3895556837853433	86	27004	69320	14272
EU	RU	12	13550001	13600000	0.383575165334123	54	15544	40524	11964
EU	RU	12	13600001	13650000	0.4394529300189677	52	17608	40068	10476
EU	RU	12	13650001	13700000	0.4034573857110039	92	28100	69648	19776
EU	RU	12	13700001	13750000	0.3767767389072042	91	27886	74012	14440
EU	RU	12	13750001	13800000	0.3922469030328919	73	22038	56184	14772
EU	RU	12	13800001	13850000	0.3931294678316124	125	39596	100720	20780
EU	RU	12	13850001	13900000	0.3961807923615847	80	25560	64516	13244
EU	RU	12	13900001	13950000	0.394752358490566	79	24102	61056	15732
EU	RU	12	13950001	14000000	0.3898811962310528	117	38068	97640	16084
EU	RU	12	14000001	14050000	0.4095369767946215	90	30214	73776	13704
EU	RU	12	14050001	14100000	0.4145380685665046	76	26940	64988	8884
EU	RU	12	14100001	14150000	0.3997728183883469	70	23932	59864	8176
EU	RU	12	14150001	14200000	0.3797987821021975	80	22952	60432	17328
EU	RU	12	14200001	14250000	0.3763928337338868	92	27564	73232	16192
EU	RU	12	14250001	14300000	0.3818630225600388	58	18890	49468	6908
EU	RU	12	14300001	14350000	0.3774260260897232	64	18980	50288	11920
EU	RU	12	14350001	14400000	0.4142410315332567	74	25958	62664	9264
EU	RU	12	14400001	14450000	0.3890625	66	20916	53760	10392
EU	RU	12	14450001	14500000	0.4137039937353171	92	31698	76620	12804
EU	RU	12	14500001	14550000	0.4040788999330483	101	31384	77668	20504
EU	RU	12	14550001	14600000	0.4151888974556669	98	32310	77820	17436
EU	RU	12	14600001	14650000	0.4029946661525609	80	25084	62244	15516
EU	RU	12	14650001	14700000	0.380186446408733	100	31484	82812	14388
EU	RU	12	14700001	14750000	0.3625264643613267	66	20548	56680	7472
EU	RU	12	14750001	14800000	0.4015198237885463	111	36458	90800	17092
EU	RU	12	14800001	14850000	0.4030933282098083	102	33568	83276	15868
EU	RU	12	14850001	14900000	0.413031584183039	102	33216	80420	18724
EU	RU	12	14900001	14950000	0.40137368009386	101	32842	81824	16348
EU	RU	12	14950001	15000000	0.4129616963064295	110	38640	93568	13352
EU	RU	12	15000001	15050000	0.4103704362520567	105	36912	89948	12112
EU	RU	12	15050001	15100000	0.4147253555664541	81	27060	65248	13484
EU	RU	12	15100001	15150000	0.397321686816683	90	27474	69148	18332
EU	RU	12	15150001	15200000	0.4024523757389971	95	29408	73072	19268
EU	RU	12	15200001	15250000	0.4138137837972912	103	33120	80036	20080
EU	RU	12	15250001	15300000	0.4110871684367144	101	32050	77964	20208
EU	RU	12	15300001	15350000	0.4021022660790202	127	41238	102556	20888
EU	RU	12	15350001	15400000	0.4107399094889437	136	44654	108716	23476
EU	RU	12	15400001	15450000	0.3539427712175489	110	32012	90444	16476
EU	RU	12	15450001	15500000	0.4163260723108017	107	37078	89060	14944
EU	RU	12	15500001	15550000	0.3897718672288896	89	28840	73992	12516
EU	RU	12	15550001	15600000	0.4402365473486332	61	22482	51068	8224
EU	RU	12	15600001	15650000	0.4147146808150364	84	29390	70868	10780
EU	RU	12	15650001	15700000	0.394710465169256	103	34654	87796	12320
EU	RU	12	15700001	15750000	0.4078597540711199	85	29454	72216	10404
EU	RU	12	15750001	15800000	0.3720348074859935	82	24968	67112	12592
EU	RU	12	15800001	15850000	0.4019591565664951	87	29052	72276	12288
EU	RU	12	15850001	15900000	0.4061607602640326	102	34704	85444	13700
EU	RU	12	15900001	15950000	0.386900105829844	114	33634	86932	23876
EU	RU	12	15950001	16000000	0.4041494123060191	113	38648	95628	14208
EU	RU	12	16000001	16050000	0.4044550517104216	116	40672	100560	12192
EU	RU	12	16050001	16100000	0.4118718636144909	68	23966	58188	7908
EU	RU	12	16100001	16150000	0.4197043010752688	93	31226	74400	15996
EU	RU	12	16150001	16200000	0.3981563515166856	120	37750	94812	21828
EU	RU	12	16200001	16250000	0.4146030173727522	132	43530	104992	23312
EU	RU	12	16250001	16300000	0.4144512283063314	102	34484	83204	15940
EU	RU	12	16300001	16350000	0.4325151057401812	64	22906	52960	9248
EU	RU	12	16350001	16400000	0.4146170511023321	77	26028	62776	12068
EU	RU	12	16400001	16450000	0.3905972468916519	85	28148	72064	10556
EU	RU	12	16450001	16500000	0.409499661933739	72	24226	59160	10824
EU	RU	12	16500001	16550000	0.3774320432675423	65	21494	56948	6232
EU	RU	12	16550001	16600000	0.4041472542580004	65	21166	52372	10808
EU	RU	12	16600001	16650000	0.3971009305654975	64	22190	55880	6328
EU	RU	12	16650001	16700000	0.3817166510465479	64	19550	51216	10992
EU	RU	12	16700001	16750000	0.3748720900486058	75	23446	62544	10356
EU	RU	12	16750001	16800000	0.3897997251129	49	15882	40744	6884
EU	RU	12	16800001	16850000	0.3734425372484098	55	17144	45908	7552
EU	RU	12	16850001	16900000	0.4089460784313725	40	13348	32640	6240
EU	RU	12	16900001	16950000	0.4130407757334659	40	13290	32176	6704
EU	RU	12	16950001	17000000	0.3928859214918844	42	13652	34748	6076
EU	RU	12	17000001	17050000	0.3912753912753913	73	23500	60060	10896
EU	RU	12	17050001	17100000	0.4021935304734138	68	23176	57624	8472
EU	RU	12	17100001	17150000	0.4132210311383358	59	19428	47016	10332
EU	RU	12	17150001	17200000	0.4061704834605598	50	15324	37728	10872
EU	RU	12	17200001	17250000	0.3880102586022654	116	36310	93580	19172
EU	RU	12	17250001	17300000	0.3921137058867417	132	42044	107224	21080
EU	RU	12	17300001	17350000	0.4102440848154676	93	30724	74892	15504
EU	RU	12	17350001	17400000	0.4107083692266914	77	24792	60364	14480
EU	RU	12	17400001	17450000	0.4112814170237201	112	37244	90556	18308
EU	RU	12	17450001	17500000	0.4148788150807899	104	36974	89120	11968
EU	RU	12	17500001	17550000	0.3997080704397777	100	33956	84952	12248
EU	RU	12	17550001	17600000	0.38131360723709	104	32372	84896	16192
EU	RU	12	17600001	17650000	0.4136149179959559	89	29456	71216	15292
EU	RU	12	17650001	17700000	0.4042835925896975	117	41376	102344	11380
EU	RU	12	17700001	17750000	0.3938816019927607	119	40480	102772	12896
EU	RU	12	17750001	17800000	0.396093612528594	113	36016	90928	18908
EU	RU	12	17800001	17850000	0.4049524982406756	112	36828	90944	17920
EU	RU	12	17850001	17900000	0.4249633610161211	101	34796	81880	16292
EU	RU	12	17900001	17950000	0.3991645744957146	109	36886	92408	13540
EU	RU	12	17950001	18000000	0.4029626752357075	138	45646	113276	20860
EU	RU	12	18000001	18050000	0.3963343044744967	111	36458	91988	15904
EU	RU	12	18050001	18100000	0.4059045897193573	112	39514	97348	11516
EU	RU	12	18100001	18150000	0.4060643102101796	142	47836	117804	20220
EU	RU	12	18150001	18200000	0.4105445935280189	148	52016	126700	17156
EU	RU	12	18200001	18250000	0.4047307106688856	134	45720	112964	17284
EU	RU	12	18250001	18300000	0.411323644653416	137	46190	112296	20868
EU	RU	12	18300001	18350000	0.422489578604152	114	40946	96916	13892
EU	RU	12	18350001	18400000	0.3854456116570654	135	45498	118040	13180
EU	RU	12	18400001	18450000	0.3983786913723219	104	35776	89804	11284
EU	RU	12	18450001	18500000	0.3993611067110196	90	30254	75756	11724
EU	RU	12	18500001	18550000	0.392186617730096	129	44452	113344	12044
EU	RU	12	18550001	18600000	0.4016196493726083	107	36104	89896	14108
EU	RU	12	18600001	18650000	0.3969282853721976	115	38456	96884	14896
EU	RU	12	18650001	18700000	0.4151122437913458	90	30622	73768	13712
EU	RU	12	18700001	18750000	0.4079935891014725	95	32584	79864	12476
EU	RU	12	18750001	18800000	0.3927166980602095	139	47536	121044	14064
EU	RU	12	18800001	18850000	0.3977574102964119	120	40794	102560	14080
EU	RU	12	18850001	18900000	0.4063185689315333	123	43702	107556	12000
EU	RU	12	18900001	18950000	0.391488162344983	115	38892	99344	12436
EU	RU	12	18950001	19000000	0.4116254785938044	134	47304	114920	15328
EU	RU	12	19000001	19050000	0.4094263307397802	153	53042	129552	19164
EU	RU	12	19050001	19100000	0.3862324670327748	134	44168	114356	15892
EU	RU	12	19100001	19150000	0.3969458128078817	124	40290	101500	19028
EU	RU	12	19150001	19200000	0.4094866633115249	93	32546	79480	10916
EU	RU	12	19200001	19250000	0.4163680892557486	110	36722	88196	18724
EU	RU	12	19250001	19300000	0.4523246650906225	13	4592	10152	2484
EU	RU	12	19300001	19350000	0.3979941890993104	135	45478	114268	16952
EU	RU	12	19350001	19400000	0.3904324039285479	145	47386	121368	19572
EU	RU	12	19400001	19450000	0.4124085034847476	140	47102	114212	21868
EU	RU	12	19450001	19500000	0.4181323169071603	92	30716	73460	15964
EU	RU	12	19500001	19550000	0.4324616874608329	95	30364	70212	22128
EU	RU	12	19550001	19600000	0.4384099378881987	109	35292	80500	25448
EU	RU	12	19600001	19650000	0.3892370493876847	88	27080	69572	15964
EU	RU	12	19650001	19700000	0.4150416057930509	74	26136	62972	8956
EU	RU	12	19700001	19750000	0.4058731734997872	105	34332	84588	17472
EU	RU	12	19750001	19800000	0.4205239531974391	128	45716	108712	15704
EU	RU	12	19800001	19850000	0.4146203875763207	141	49980	120544	16508
EU	RU	12	19850001	19900000	0.4351246721891521	109	41812	96092	9856
EU	RU	12	19900001	19950000	0.4095380460989488	101	33972	82952	15220
EU	RU	12	19950001	20000000	0.4272118666316618	113	39054	91416	18420
EU	RU	12	20000001	20050000	0.4087698281559815	121	39582	96832	20780
EU	RU	12	20050001	20100000	0.4295562729113093	92	31404	73108	16316
EU	RU	12	20100001	20150000	0.4278450051493306	76	26588	62144	11728
EU	RU	12	20150001	20200000	0.4215846994535519	84	27774	65880	15768
